date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_1,43.0,16.0,24.267027027027027,21.421624384655672,18.57622174228432,17.15352042109864,27.0,29.0,29.0,10.0,-43.0,2.435135135135136,8.558736562252296,14.682337989369456,17.744138702928034,-5.0,-8.0,-8.0
20220908_2,40.0,19.0,28.918949133594182,25.94975159585701,22.980554058119825,21.495955289251235,32.0,33.0,33.0,16.0,-36.0,7.390721073225266,13.412023951341313,19.43332682945736,22.443978268515384,1.0,-1.0,-1.0
20220909_0,70.0,20.0,28.19178822258239,21.6457799410298,15.099771659477216,11.826767518700922,35.0,37.0,37.0,17.0,-43.0,7.713128038897893,14.636206208701957,21.55928437850602,25.020823463408053,2.0,-1.0,-1.0
20220909_1,63.0,18.0,25.728432108027008,22.23234022152308,18.736248335019148,16.98820239176718,30.0,32.0,32.0,18.0,-47.0,8.73668417104276,13.04502297185007,17.35336177265738,19.507531173061032,4.0,3.0,3.0
20220909_2,49.0,17.0,26.3055900621118,21.72643210263807,17.147274143164346,14.85769516342748,32.0,34.0,34.0,20.0,-55.0,5.80248447204969,14.719430929118309,23.63637738618692,28.09485061472123,2.0,0.0,0.0
20220913_1,111.0,17.0,24.734265734265733,20.78717034628941,16.840074958313096,14.866527264324938,29.0,31.0,31.0,19.0,-92.0,3.7540106951871657,9.249871404531138,14.74573211387511,17.493662468547097,1.0,0.0,0.0
20220913_2,43.0,21.0,26.78246013667426,24.26197397379439,21.741487810914524,20.48124472947459,30.0,31.149999999999977,31.149999999999977,11.0,-63.0,2.10250569476082,11.682557570527798,21.26260944629477,26.052635384178263,1.0,0.0,0.0
20220914_0,106.0,22.0,27.99198520345253,23.334639688337816,18.6772941732231,16.348621415665743,32.0,34.0,34.0,17.0,-74.0,6.031442663378545,15.125759496309016,24.22007632923949,28.767234745704727,1.0,-3.0,-3.0
20220914_1,103.0,22.0,28.81402629931121,25.37426088559375,21.934495471876293,20.214612765017563,33.0,34.0,34.0,18.0,-5.0,11.073575453976206,14.30606930953882,17.538563165101436,19.15481009288274,7.0,6.0,6.0
20220914_2,72.0,19.0,29.54887674559805,25.788123397069526,22.027370048540995,20.14699337427673,34.0,36.69999999999982,36.69999999999982,20.0,-17.0,5.892531876138434,9.26239853542676,12.632265194715089,14.317198524359249,2.0,1.0,1.0
