date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_1,335.0,-25.0,16.666666666666668,-14.024425330231844,-44.71551732713036,-60.06106332557961,25.0,35.0,35.0,-45.0,-620.0,-68.0614657210402,-21.05611153646676,25.94924264810668,49.45191974039339,-75.0,-85.0,-85.0
20220908_2,390.0,0.0,19.73958333333333,-12.791741531726505,-45.323066396786345,-61.58872882931627,25.0,30.0,30.0,-50.0,-765.0,-73.33333333333333,-14.032944478252697,45.26744437682794,74.91763880436825,-80.0,-85.0,-85.0
20220909_0,140.0,-20.0,12.94059405940594,0.4597978726269378,-12.020998314152065,-18.261396407541568,25.0,25.0,25.0,-40.0,-1015.0,-73.26732673267327,-6.456338440851496,60.35464985097028,93.76014399688115,-80.0,-85.0,-85.0
20220909_1,180.0,-20.0,13.404255319148936,-3.33869649472077,-20.08164830859048,-28.453124215525328,25.0,25.749999999999886,25.749999999999886,-35.0,-1015.0,-70.88905775075987,-9.916412472978202,51.05623280480347,81.5425554436943,-80.0,-90.0,-90.0
20220909_2,175.0,-20.0,14.17056074766355,-1.8636933541915568,-17.897947456046666,-25.91507450697422,25.0,30.0,30.0,-35.0,-965.0,-72.71028037383178,-1.3188555519781602,70.07256926987546,105.76828168080226,-80.0,-85.0,-85.0
20220913_1,1000.0,-30.0,15.950920245398772,-71.07386074729388,-158.09864173998653,-201.61103223633285,25.0,35.0,35.0,-45.0,-800.0,-79.50613496932516,-18.3934350916278,42.71926478606956,73.27561472491823,-85.0,-95.0,-95.0
20220913_2,445.0,-40.0,6.56763590391909,-19.34497603638006,-45.25758797667921,-58.21389394682878,15.0,20.0,20.0,-20.0,-150.0,-53.23640960809102,-39.9163575591522,-26.596305510213387,-19.93627948574398,-70.0,-75.0,-75.0
20220914_0,200.0,-15.0,7.74108322324967,-7.21861803673669,-22.17831929672305,-29.65816992671623,20.0,25.0,25.0,-25.0,-905.0,-60.67371202113606,-27.323390816833005,6.026930387470053,22.70209098962157,-75.0,-80.0,-80.0
20220914_1,295.0,-15.0,6.839577329490874,-15.224625522946004,-37.28882837538288,-48.32092980160133,15.0,25.0,25.0,-20.0,-905.0,-60.58117195004803,4.474450633852726,69.53007321775348,102.05788450970384,-65.0,-75.0,-75.0
20220914_2,295.0,-10.0,7.942643391521197,-14.46704652143854,-36.87673643439828,-48.08158139087815,15.0,25.0,25.0,-15.0,-1070.0,-51.60847880299252,37.42504762346224,126.458574049917,170.97533726314435,-60.0,-65.0,-65.0
20220915_0,245.0,-15.0,23.4396467124632,8.862467846631166,-5.714711019200866,-13.003300452116878,35.0,40.0,40.0,-5.0,-340.0,-39.85770363101079,-17.625795752381496,4.606112126247801,15.722066065562451,-65.0,-70.0,-70.0
20220915_1,145.0,-15.0,29.03914590747331,12.75151058638408,-3.536124734705151,-11.679942395249764,45.0,55.0,55.0,-10.0,-145.0,-39.86358244365362,-24.04621203551406,-8.228841627374496,-0.3201564233047165,-53.99999999999999,-64.5,-64.49999999999982
20220915_2,230.0,5.0,33.13559322033898,18.024282816893063,2.912972413447146,-4.642682788275813,45.0,50.0,50.0,-5.0,-155.0,-38.63559322033898,-26.4036349846732,-14.17167674900741,-8.055697631174517,-50.0,-55.0,-55.0
